"Institute","Academic Program Name","Quota","Category","Gender","Closing Rank"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","156"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","567"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","1410"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","1578"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","2854"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","106P"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","779"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","2347"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","SC (PwD)","Gender-Neutral","11P"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","682"
"Indian Institute  of Technology Bombay","Engineering Physics (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1047"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","4718"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","9292"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","219P"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1060"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","2019"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","2716"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","5973"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","1267"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","1874"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","830"
"Indian Institute  of Technology Bombay","Environmental Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1587"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","1726"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","4762"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","63"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","303"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","706"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","1196"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","3817"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","999"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","1052"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","351"
"Indian Institute  of Technology Bombay","Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1404"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","1685"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","4444"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","152"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","367"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","1319"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS (PwD)","Gender-Neutral","32P"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","958"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","2722"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","23P"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","476"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","1066"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","309"
"Indian Institute  of Technology Bombay","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","516"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","4193"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","8491"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","263P"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","907"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","1723"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","2207"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","5594"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","1369"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","2276"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","641"
"Indian Institute  of Technology Bombay","Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1251"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","10842"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","18004"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1854"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","3230"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","4693"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","8700"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","2569"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","4116"
"Indian Institute  of Technology Mandi","B.Tech in General Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1400"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","14440"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","23252"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","2174"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","3969"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","5543"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","8998"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","3050"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","4427"
"Indian Institute  of Technology Mandi","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1453"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","4089"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","7886"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","679"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","1517"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","1767"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","4641"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","118P"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","1086"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","1940"
"Indian Institute  of Technology Mandi","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","678"
"Indian Institute  of Technology Mandi","B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","6643"
"Indian Institute  of Technology Mandi","B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","12194"
"Indian Institute  of Technology Mandi","B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1093"
"Indian Institute  of Technology Mandi","B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","2281"
