"Institute","Academic Program Name","Quota","Category","Gender","Closing Rank"
"National Institute of Technology Nagaland","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","95280"
"National Institute of Technology Nagaland","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","97626"
"National Institute of Technology Nagaland","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","178005"
"National Institute of Technology Nagaland","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","217572"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","EWS","Gender-Neutral","12385"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","EWS","Female-only (including Supernumerary)","46592"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL","Gender-Neutral","8305"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN","Gender-Neutral","8783"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN","Female-only (including Supernumerary)","6180"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","HS","OBC-NCL","Gender-Neutral","20626"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","HS","SC","Female-only (including Supernumerary)","28961"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","OPEN","Gender-Neutral","4102"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL","Gender-Neutral","19396"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL","Female-only (including Supernumerary)","9435"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","SC","Gender-Neutral","9842"
"National Institute of Technology Patna","Architecture  (5 Years, Bachelor of Architecture)","OS","ST","Gender-Neutral","9592"
"National Institute of Technology Patna","Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Gender-Neutral","61406"
"National Institute of Technology Patna","Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","EWS","Gender-Neutral","71236"
"National Institute of Technology Patna","Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Gender-Neutral","64676"
"National Institute of Technology Patna","Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","84630"
"National Institute of Technology Patna","Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral","76293"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","57733"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","83253"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","61603"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","66151"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","98128"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","62373"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","91791"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","65645"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","91992"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","70644"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","102983"
"National Institute of Technology Patna","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","163848"
"National Institute of Technology Patna","Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Female-only (including Supernumerary)","125341"
"National Institute of Technology Patna","Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral","66992"
"National Institute of Technology Patna","Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Gender-Neutral","67373"
"National Institute of Technology Patna","Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","95612"
"National Institute of Technology Patna","Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral","71023"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","19655"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","18206"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","29151"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","18844"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","30909"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","22325"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","33295"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","479480"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","90755"
"National Institute of Technology Patna","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","117556"
"National Institute of Technology Patna","Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral","26470"
"National Institute of Technology Patna","Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral","29382"
"National Institute of Technology Patna","Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Female-only (including Supernumerary)","50023"
"National Institute of Technology Patna","Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral","28083"
"National Institute of Technology Patna","Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","33349"
"National Institute of Technology Patna","Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral","25570"
"National Institute of Technology Patna","Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Female-only (including Supernumerary)","43665"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","36553"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","48037"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","40997"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","43316"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","63820"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","167600"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","34937"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","46260"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","38161"
"National Institute of Technology Patna","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","38770"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Gender-Neutral","45827"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Female-only (including Supernumerary)","59601"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","EWS","Gender-Neutral","46678"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral","49415"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Female-only (including Supernumerary)","69405"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Gender-Neutral","38830"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","EWS","Gender-Neutral","39416"
"National Institute of Technology Patna","Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral","42765"
